sample,cg00107488,cg00132108,cg00463767,cg00497967,cg00697290,cg00907399,cg01176047,cg01244944,cg01617933,cg01651378,cg01970040,cg02072885,cg02154186,cg02427230,cg02553305,cg02595280,cg02675969,cg03704073,cg03996539,cg04199615,cg04235548,cg04521449,cg05036013,cg05151803,cg05189242,cg05270866,cg05571448,cg05573262,cg05576992,cg05597349,cg05633523,cg05829424,cg05995528,cg06056415,cg06102612,cg07478467,cg07508649,cg08017634,cg08129658,cg08138586,cg08350119,cg08451832,cg08743751,cg08869700,cg08888956,cg09000385,cg09270525,cg09406004,cg10105884,cg10547843,cg10938586,cg11910782,cg11925609,cg12756093,cg13475995,cg13937817,cg13979887,cg14028015,cg14213581,cg14718568,cg15974196,cg16072462,cg16230581,cg16257091,cg16257655,cg16717578,cg16814023,cg17045389,cg17249268,cg18354954,cg18374181,cg18474081,cg18482656,cg18764836,cg19422019,cg19430489,cg19560588,cg19707040,cg19814159,cg20486569,cg20540428,cg20999932,cg21514735,cg21842523,cg22198132,cg22571038,cg23202177,cg23221052,cg23313885,cg24289452,cg24335310,cg24941457,cg25086874,cg25627226,cg26523264,cg26667395,cg26681822,cg26893861,cg26939283,cg27079776,stage
TCGA-A7-A26J-01A,0.7054821542483195,0.0857860254295503,0.6772819541847714,0.0989936968967676,0.0,0.8287710740456825,0.2132352233204905,0.220474524508839,0.7439167374487895,0.6853639774297184,0.602087380353039,0.7437296028509439,0.2327071533895195,0.203762978767611,0.1782838697191375,0.4385431440322835,0.9344099380019686,0.0,0.1221719465756475,0.889016152002834,0.0,0.851718253232483,0.0,0.160022827802984,0.348761585401118,0.8735088014207351,0.834951336212202,0.184043025070468,0.6113447896110835,0.2570801391410765,0.0798242662731704,0.909502269980804,0.7969140306978235,0.3795690762610545,0.1749649565972315,0.570424774910095,0.8713051518895405,0.3775510031371575,0.666067077216244,0.8847922101863395,0.836678690841723,0.1316023201483595,0.7804832538677905,0.9056003294089154,0.6788728964867725,0.7622487490693445,0.381845876684172,0.3819278540071095,0.5110703141676435,0.3129216976577965,0.0225676172908739,0.692612867019577,0.8985095060207771,0.0,0.6702006218371466,0.8258966904378205,0.0,0.3060040839003355,0.317046710391334,0.5201027395793134,0.0,0.4422538677663545,0.9395230213565144,0.215337440020819,0.700395891358589,0.937768476310028,0.7222737430752375,0.495031380400091,0.8685731289430475,0.0,0.1241469509846145,0.245003922384501,0.167195052368094,0.8129037656358675,0.191849106772483,0.546697817041002,0.596366232452411,0.050953336502737,0.4192393411793985,0.7367696853714365,0.525216032830861,0.3623415348394895,0.740562487552578,0.0262231811225643,0.1375001511796065,0.6461360125216404,0.7170319889903081,0.3351710799029784,0.9041658541268184,0.9455578511727244,0.5639164085849211,0.913145949418381,0.0,0.0634453068760605,0.776648729962162,0.4832993474498495,0.0,0.6346360601470755,0.8784240949640381,0.0,early
TCGA-AR-A24W-01A,0.256342544092691,0.0772557884759991,0.599543719657533,0.0799534928856262,0.863472211612205,0.838823444493805,0.589828870734456,0.0925344589390267,0.768362598238377,0.737082132674715,0.774244253272675,0.0170014735162501,0.122223429580006,0.0381843774840536,0.104583381455891,0.468226003383011,0.911029334809483,0.796806170638419,0.219071205276924,0.877044213279704,0.746961744221723,0.481786518822989,0.878510439704331,0.0234561826972088,0.151394612015251,0.864632274672972,0.0,0.0600517092880277,0.525171983790276,0.196632653108067,0.271300761747652,0.94924192210746,0.703578764694118,0.140003915898636,0.102446427227989,0.712613141582255,0.811776637138076,0.385728476042761,0.827196451076206,0.802369499678568,0.330123164174207,0.252824139771267,0.462944245284078,0.770565672842761,0.609330860151397,0.669530298692616,0.749885845746541,0.391523651217092,0.782208430953905,0.568002011289947,0.0169706464309173,0.59818041169375,0.905753312292104,0.849099029741502,0.29297309691112,0.842355738007364,0.0,0.710734708681037,0.322677801330968,0.0389892400505926,0.0,0.457664895516771,0.920570918657248,0.158651240660465,0.471340734252968,0.881712100206889,0.733445959277025,0.139570959964802,0.542814748506975,0.0,0.221896624150855,0.225181799029494,0.0,0.0,0.399629649353555,0.0875603897885497,0.260695603950084,0.0337686250177485,0.431842113828852,0.128114119791416,0.590727165362812,0.250753578611197,0.658306184260208,0.0201740129346554,0.226337956847455,0.0645247556244531,0.579638598594355,0.368493991008724,0.729025879568329,0.711865495002722,0.361858070439273,0.908592637592853,0.0,0.0549652411800054,0.828109265249093,0.187553295591687,0.243718802415364,0.46271524104862,0.833593836312002,0.255283435639206,late
TCGA-E2-A1II-01A,0.105970829261337,0.0460722568289712,0.634890429816472,0.0698218257031696,0.856671080276346,0.83062653451042,0.449270761954023,0.149801340802278,0.827904168047829,0.748811525294272,0.825345664041934,0.0145527391428273,0.507656521360638,0.0236754162196538,0.0732482325188978,0.232963497973242,0.462196269475622,0.622197692014456,0.493671351061786,0.881306323153169,0.912146609386828,0.538940092870299,0.919635773462765,0.125860282561042,0.283381232092589,0.883206190129819,0.0,0.0991857027924739,0.684034483243158,0.234024278848815,0.379318903997076,0.81578862497099,0.777754961490053,0.466673498414761,0.0893593994722743,0.888821087226702,0.849188288768688,0.351244590097909,0.592197431262111,0.856237117809699,0.702046120563193,0.197288895026952,0.464768488596733,0.580858757136157,0.503144519957776,0.317602681769617,0.825123493392809,0.366541095570008,0.456914308961193,0.632595461660291,0.0133898962167126,0.504056544554156,0.855068901286283,0.833039595811959,0.730406099010021,0.560610410764181,0.647780143722524,0.444946001955495,0.598789401220952,0.0158442980020885,0.541731387733007,0.342654496059948,0.722317656502966,0.172924889236838,0.641633826122008,0.0,0.787446299508088,0.235843884858407,0.823466318536451,0.0,0.26547973123763,0.421278211147934,0.890766828967478,0.812119266436737,0.879794026467955,0.084354580949458,0.703294991089945,0.413756769652794,0.345479600836219,0.212977522809732,0.675451360913182,0.548104505408149,0.437854550208278,0.0213991304501801,0.288744210265722,0.15349195322702,0.434800430023061,0.349712068279178,0.513195012212383,0.883322449714663,0.49798142957445,0.924748066306221,0.926394022234865,0.558501528871671,0.779894133220722,0.230078850521838,0.092222443087455,0.483975676506103,0.521414368946511,0.0,early
TCGA-A7-A26E-01A,0.531882435817446,0.0626833209424515,0.6775667943003125,0.5748402275477855,0.5055371868744465,0.412074421038768,0.850421750743382,0.0750083176287038,0.6479784370421184,0.606214616744644,0.8853323722808785,0.0221848710500719,0.11437547955364,0.4021237028289075,0.0626548139783262,0.2565862736054165,0.919275948924675,0.547816341516978,0.4897562403894875,0.869203286788462,0.425058605222513,0.8374165749416005,0.913285483603978,0.5357325063107385,0.317158934021413,0.9184665945614664,0.882576250544967,0.0541245006992461,0.2922481492020645,0.400495867832783,0.0858335504768126,0.9560342547164464,0.8367128742699285,0.1873094289049754,0.2274260345042295,0.92952786711491,0.7910904896663464,0.447617966066139,0.716926518039291,0.918170880206839,0.0,0.3222725367938735,0.311191114088183,0.843073389293584,0.4430567877020109,0.7838523784337861,0.3596902238278699,0.492230754537368,0.858105557163308,0.311167834183539,0.02058119390993,0.7264158962106311,0.927285228215038,0.9083001453919456,0.6636942218130044,0.947843647231599,0.152074613787303,0.7458019954121979,0.256404503912743,0.293874988694679,0.300063990643658,0.494076001739922,0.9320482448854904,0.1677210696730255,0.6471161231621,0.9380147209976496,0.8425177908424725,0.109069706852342,0.8905261754176961,0.870060670800311,0.226169744306764,0.3126392601753885,0.0,0.582253895863738,0.531068381380315,0.246358646828377,0.8494761134930355,0.0213555868996641,0.613693785063493,0.7015392974422461,0.278639202585912,0.6058009117941014,0.6618561094393249,0.0318749149352377,0.1724859994159445,0.4450899142757025,0.7707291783812951,0.1932539775227389,0.8636792751467519,0.932927770509846,0.643609643666778,0.9374584793493634,0.6719062812170049,0.057414331337091,0.8439521217383935,0.0752687352720573,0.1316786713383805,0.165667345411701,0.87973646599826,0.0,late
TCGA-E2-A1IU-01A,0.565950212237508,0.0830907864489903,0.63684587090864,0.125580174383169,0.467258522983261,0.711816730795426,0.815213606600052,0.312985071325001,0.654823411666911,0.705528679147861,0.912367175697876,0.406277980833985,0.269904642030975,0.0380381108313937,0.0676563182407358,0.198291734372064,0.813384687775395,0.64313584290415,0.094689920527014,0.862464072398035,0.402487544814363,0.415042136201626,0.891922249413084,0.0360788663461004,0.422258490651609,0.889022592314859,0.844789957147711,0.28026871148414,0.43784138967371,0.421680828637139,0.147777087965895,0.619670929114032,0.676078681161141,0.144038361970236,0.20808257264966,0.0,0.89336494248441,0.476632235957277,0.0,0.886167524404196,0.582964388049119,0.245524844604714,0.487979971059278,0.764005818983871,0.563275638730809,0.713965346925059,0.770324441733742,0.375656269988557,0.687257986354819,0.364262518241447,0.108802280914758,0.406022376730742,0.932959429408269,0.876055908695207,0.431357818769582,0.785724843157584,0.25930892956068,0.369648541050115,0.299439355267588,0.0579083914076849,0.358191717944046,0.320146985377534,0.636674299973563,0.329416738965738,0.523078887573473,0.933251847359129,0.597629738716218,0.253714054722127,0.766429828318408,0.0,0.174486437882828,0.267698950580711,0.195817067759764,0.843465156518349,0.312666598972129,0.0981807405089962,0.593641606818673,0.198226074438925,0.563737058068776,0.548236435910529,0.683393612815531,0.521119880012517,0.716097378736902,0.029378320624451,0.198342407686276,0.506935719773688,0.607935241576401,0.328405216341104,0.847396416810791,0.597811691153815,0.462818171122098,0.596815129936186,0.54971810463576,0.168727646016938,0.761020155510579,0.147282211762218,0.154076324511628,0.626286541525306,0.69181236107609,0.0,early
TCGA-E9-A1N3-01A,0.389568291326455,0.0704474532319845,0.357657442728991,0.105236513463642,0.0,0.463213772128135,0.304357109934529,0.0292828043274079,0.478257179608174,0.902925137106098,0.596398620114864,0.0975750478579366,0.349571123270857,0.031078885119731,0.111740314399951,0.163642177799022,0.820080816806833,0.209654321236115,0.0958526698215681,0.0,0.0,0.805333457605716,0.8826837669176,0.519005307483418,0.268094607402464,0.765868491068517,0.342114273256546,0.106475624522879,0.30984296766378,0.138757491979265,0.0392019068318705,0.676192855667635,0.787234365697255,0.17392173090069,0.104207448951137,0.0,0.0,0.391589893988125,0.257096011308161,0.879271882234154,0.0,0.354320187915947,0.438605165476375,0.898256254580255,0.609142528665933,0.0,0.675335760718773,0.199478352462811,0.810657493733523,0.227828045305915,0.495424019831354,0.742178637517925,0.908047124768683,0.0,0.57920275321843,0.933662237849203,0.0,0.449087735839258,0.147070362413446,0.0552517868260563,0.0,0.216605374423346,0.927366389108478,0.0,0.356530777022121,0.775835199259458,0.354464829521849,0.206085914440103,0.543828081045289,0.0,0.119413237830135,0.158265588289499,0.142149162063819,0.689161413379401,0.502239221123246,0.0,0.0,0.0195020263216983,0.289910554709272,0.110108658402528,0.522164508330935,0.170584321732566,0.280327001807989,0.0214398684909493,0.456765311945496,0.194003496821905,0.190529618019522,0.3715450471261,0.758234457339178,0.442976410407324,0.302520849225916,0.93908079869466,0.0,0.140687995773009,0.693779388917754,0.139421596752059,0.137882897964328,0.0779244366647798,0.79351814000519,0.0,late
TCGA-A2-A0YC-01A,0.482724890335563,0.0584036850647451,0.713300392051215,0.316402740911916,0.0,0.793164931225424,0.320539091287758,0.067008265677987,0.846827632343971,0.38587652150903,0.89085237885937,0.621365474038337,0.123356903612939,0.0313727705302638,0.0782143852526042,0.375438827823278,0.853534990057199,0.0,0.0,0.0,0.0,0.842301565562391,0.940048185445919,0.290662163204999,0.490912048954508,0.877968343484817,0.851472209423864,0.0739553288049739,0.31322641661981,0.489821387082202,0.122897691290545,0.790576486700066,0.779049341541711,0.152511950467355,0.228563906928243,0.87304279178669,0.0,0.729118463313178,0.46785393449182,0.90445141715118,0.0,0.119690648078646,0.768873551449673,0.866469041219819,0.819326758590716,0.689790028077138,0.487330970804164,0.184994441731303,0.851880690362317,0.301669220334578,0.366818435961888,0.61383039112096,0.882205932585996,0.0,0.799653060928228,0.732387974704023,0.0,0.391332554080709,0.357376503027645,0.586738400358075,0.0,0.549108596126008,0.702411599548464,0.0,0.522146707283068,0.936266568591781,0.705996671740715,0.152081564988779,0.765034423234917,0.0,0.252916332223401,0.146305205677442,0.0,0.69616766264725,0.294471801166391,0.790713780696363,0.0,0.355238401753644,0.397245524118156,0.895024366583325,0.836018786649929,0.819596757837983,0.78497531665446,0.0217564111271414,0.139586141106683,0.447390420149709,0.552154375164113,0.3598377719414,0.835837069542533,0.87067224769971,0.627645702908923,0.957853823072962,0.29096439092315,0.220156436355664,0.652042246536221,0.431416771982873,0.0958739920682141,0.107706574281212,0.764852064896804,0.0,early
TCGA-AO-A0JB-01A,0.186416304000038,0.103660558758958,0.191080532899137,0.0657551083796003,0.0,0.258644983591444,0.391561971411356,0.0650552213037614,0.251371495603187,0.245368412724081,0.921045306675459,0.566589036830481,0.123058298242983,0.434426700820179,0.0708859082753657,0.162100130397299,0.886049845465508,0.38852244734264,0.120718575121572,0.0,0.0,0.376720145407087,0.936346080040645,0.803043625066666,0.0955060967654037,0.94074543819586,0.0,0.034853376538466,0.367888458954245,0.0799913355275639,0.0312449986277081,0.453232699561094,0.466744305954821,0.0665736447385505,0.101435110606734,0.21266688481919,0.0,0.784697224503605,0.821620871025053,0.687344768177408,0.0,0.179384698820578,0.154971835675695,0.889891256884942,0.335334879664515,0.725383290263638,0.683641548321755,0.384912618886799,0.699633328396406,0.305113968418684,0.0268155774757212,0.233220269016134,0.920299558644745,0.0,0.169637067365392,0.39653742891309,0.0,0.305464334834698,0.0,0.024324964550688,0.0,0.198300716445927,0.257163646208197,0.0,0.642356351390316,0.777874358651592,0.33206559752003,0.0785421055169674,0.115363079771696,0.0,0.419067386782601,0.0,0.0,0.845058126276498,0.246611013826152,0.0,0.72795579808109,0.388002004916614,0.167255249251925,0.850830101078011,0.309970042408525,0.250208964099894,0.371074052449638,0.0963218454442529,0.135580300118746,0.0101636945795771,0.925636915384267,0.194895981534565,0.16025717246446,0.150924079621435,0.127551240478799,0.131175068720904,0.183857347939557,0.0414839167875521,0.858491906939963,0.104491871775965,0.208749506367866,0.455885134954958,0.872243187517419,0.0,late
TCGA-AN-A0XU-01A,0.20540542781906,0.048977152082696,0.780729964293239,0.0665332084776155,0.0,0.748881269309815,0.849277394337385,0.112302968219184,0.92802855219189,0.489422220343281,0.775386824519719,0.0123288518428096,0.120741449272324,0.60440721170797,0.0733866766808952,0.314973993024305,0.839589439100604,0.866268661279035,0.0,0.0,0.896414407405408,0.0,0.921399612538061,0.0160501634662404,0.110709184933411,0.850600137860557,0.0,0.0361456045769383,0.706848898306974,0.233628215112825,0.054520816514745,0.925879130954011,0.794227933579105,0.110306040409618,0.0678291096777214,0.845543091670534,0.0,0.54857394589794,0.87113167517169,0.916052593447018,0.0,0.287286629657404,0.466543477361099,0.797494995402664,0.619647914230885,0.0,0.595385569368481,0.222331258016625,0.604461564424798,0.763273515958386,0.0175857173281983,0.915168051593016,0.866943928718989,0.0,0.932733461830711,0.606557683868588,0.0,0.501755868502142,0.0,0.023074466661334,0.0,0.20051043277866,0.778841017771917,0.0,0.459581954103772,0.930758180546048,0.704926175903231,0.0768906714444298,0.617247236528302,0.0,0.531932540960127,0.704253900496902,0.0,0.755056002436748,0.206730432991324,0.0,0.0,0.0241132195007895,0.836939371984509,0.119377077388254,0.354525515341033,0.611103217646921,0.272733133380451,0.0264110767366054,0.0782908737663195,0.0130410106644835,0.881427611875612,0.273330071696319,0.726712974117512,0.645433499916138,0.407240876786768,0.92074785082033,0.0,0.0515068200617166,0.830883556825695,0.13792269717006,0.0,0.319971054596826,0.801924453687706,0.0,late
TCGA-BH-A1EY-01A,0.427272275430708,0.0764307268437593,0.607397388652463,0.070319209248663,0.0,0.871859450738892,0.688271455888397,0.139101797126583,0.913033356147897,0.872261342991763,0.626255742383149,0.455648719481192,0.243863715616902,0.0300171953755856,0.0670339319604963,0.0732502545797301,0.856343511329328,0.592251196610347,0.194242146068594,0.0,0.0,0.588405317570231,0.0,0.476231857856276,0.474289548741846,0.911396959262259,0.845074709098456,0.0654329982834998,0.462776575546307,0.124234864887226,0.0729192777156927,0.943558956229609,0.800586268711315,0.158762255267463,0.0926118617828129,0.273385919543121,0.0,0.338154062643697,0.776023300283403,0.879704865249665,0.0,0.578204482575103,0.168433855631655,0.711535366805234,0.27318517017239,0.146901705173566,0.846752745906693,0.6731013808853,0.765651280031566,0.38965363086409,0.0180315818186464,0.833345500918142,0.837385863484342,0.0,0.64809143371527,0.908329608676682,0.0,0.632968217353254,0.838287164761491,0.0234486212650653,0.0,0.201218296898485,0.864825182642941,0.0,0.603860851752027,0.864232872109263,0.491649534405361,0.351756938111933,0.906584664795655,0.0,0.318199635033759,0.261422000523596,0.0,0.605243809330171,0.636179893606758,0.0,0.0,0.0823359120741097,0.520447685513249,0.499822772472025,0.714248724562672,0.567487503243246,0.516159132149359,0.0223051021222782,0.163084178854847,0.0420508413492927,0.367576016014137,0.443130104461355,0.636081482666503,0.379571155292844,0.387708032260865,0.932034995852672,0.0,0.437319159899342,0.792701841929025,0.0741392273222591,0.143810414424068,0.679572591413865,0.891883916124259,0.0,late
TCGA-GM-A3XN-01A,0.430652641251512,0.0511887440143768,0.524305536778363,0.113457393985047,0.776785094100266,0.776977334973422,0.922605867591202,0.113971330909853,0.69789435317576,0.71988829103909,0.816302531002049,0.0169581552839504,0.418867577949,0.0536013231260172,0.036960920645876,0.180686990075802,0.832823621891897,0.789563922413952,0.145707846507571,0.0,0.765929055552422,0.69392132001604,0.884844707653715,0.392465201662512,0.42421768746383,0.871634416462597,0.832957543984206,0.0750409584721193,0.601869100714058,0.160600541890886,0.204786298833774,0.956962020514351,0.792089689728483,0.172887567384543,0.392138611585335,0.865751637648226,0.0,0.538507249229704,0.685881681963435,0.844807644975144,0.72558904017021,0.414456499770824,0.559975796870669,0.758254149358762,0.634913429734702,0.581310436016983,0.570097636201598,0.27082565803547,0.751523422037379,0.430457558865841,0.0177322644325344,0.593474274555607,0.836635709010579,0.85932927954072,0.607864871768698,0.860755546827281,0.0,0.531441571093916,0.616317689452683,0.0195203024649875,0.0,0.296421201631686,0.879478509369006,0.518710938068323,0.623919559228411,0.0,0.632412751538787,0.144043025613168,0.758551114217321,0.846694657263806,0.247068372344894,0.55315065803316,0.0,0.78087173947613,0.662288608736504,0.0,0.769351212695614,0.101426544988536,0.60129932841931,0.20836021390361,0.463938945737204,0.539971236784262,0.624010367350247,0.0222053777334373,0.194372447797943,0.077267768368823,0.461662638621638,0.492187306489129,0.613070046945278,0.726351860907411,0.673501446380285,0.946348505778398,0.842261691277717,0.176674325924458,0.848411166299004,0.141153919405455,0.174508718471681,0.599248582075709,0.858934452076607,0.327175318065259,late
TCGA-AO-A12E-01A,0.498579661753956,0.0621590377011058,0.542191748076325,0.389584978534422,0.0,0.901420395265884,0.433108952977228,0.660729737100203,0.932443842484522,0.788221896392227,0.796441710675671,0.697582439477119,0.645349201212197,0.0226283617153399,0.0562967175338372,0.32320567675726,0.744774952940705,0.724158761426369,0.0,0.0,0.0,0.0,0.941183798970455,0.569708341537804,0.484377934211386,0.90367759798181,0.0,0.641853462741124,0.820891371580649,0.121580044990875,0.0,0.869407244407113,0.824704560061998,0.15213520872394,0.301255523679053,0.337988020528537,0.0,0.538526420632123,0.828138569899663,0.862877033634267,0.0,0.151240286177736,0.563021696165953,0.85427414357978,0.450216654676668,0.0,0.929384468732391,0.390146879596033,0.821789305199314,0.338928256500059,0.0202454924288707,0.65531869074252,0.809763976167407,0.0,0.82302733024999,0.871736646819334,0.0,0.455638941575075,0.326261754284669,0.55027731176645,0.0,0.468264198570434,0.860113015895666,0.0,0.457187403413926,0.895056968880371,0.565057259254769,0.402680691442543,0.65005798612309,0.0,0.299190987055108,0.151318074076836,0.0,0.898203993955569,0.366647382421266,0.0,0.0,0.0249796396222509,0.759381657532666,0.634058853627851,0.785404213691424,0.288079368787605,0.689850274782072,0.605139100233033,0.275039174389526,0.380391649926884,0.821364929143291,0.167777717185069,0.88718535915989,0.955943566495962,0.657995473130526,0.796019154429922,0.0,0.61364112393925,0.697097822094685,0.0996215543119225,0.182038740062141,0.28467833665994,0.922726856942945,0.0,early
TCGA-E2-A1IE-01A,0.712442499432587,0.0577772545701348,0.755278248757548,0.126081363101475,0.0,0.38689599280351,0.338976827851747,0.0371470213105187,0.694470099711805,0.810221184806358,0.913515063752809,0.546735080486927,0.165904967738901,0.0258725642681179,0.068283498942089,0.329216099126662,0.800272064185829,0.446870602095092,0.0964021488294276,0.0,0.0,0.52027588135143,0.0,0.0758636246773595,0.0952732709236086,0.878291130492796,0.868596009982171,0.14837228670982,0.3905500687231,0.62551641200229,0.0689226707186027,0.940667822399365,0.746898056016223,0.345511952766901,0.10303998714331,0.750353297930372,0.0,0.54874056755026,0.266541835216123,0.877454683802327,0.298660573393343,0.119731952422661,0.229160465985876,0.831090780282566,0.537750621158472,0.466842054954704,0.79684345013016,0.19748846262033,0.772757067124912,0.291900710555184,0.0279108873877518,0.298777303056075,0.869506762449677,0.48313846819307,0.639573411302845,0.909423883153457,0.144657159586445,0.611432698092322,0.313868473673507,0.445041800983919,0.0,0.486470517180263,0.823140865528573,0.797268007795127,0.528400847989512,0.83404606634227,0.838474540824108,0.286376973856637,0.747359983088553,0.0,0.0567642000659743,0.153052741534747,0.281856531525088,0.731872612368682,0.740111124854601,0.0,0.626273538337281,0.0134761445267006,0.550840787113514,0.731772021885967,0.50707110645369,0.0831043242038664,0.723295102151547,0.0257117033351974,0.275331627279905,0.215941113264909,0.66156884166576,0.351239147834675,0.840614470785244,0.964877527238051,0.612190122348028,0.941508580647949,0.706784170006014,0.044578407736853,0.696288498854706,0.106373952468202,0.136184111081009,0.11622248414972,0.860977387248343,0.0,early
TCGA-D8-A1XG-01A,0.151781612757,0.0598683630709147,0.211617532039994,0.167709794932646,0.44677717487079,0.698001981625821,0.928393549499477,0.0520230804640299,0.894390938500356,0.174966463954713,0.666076745277,0.0191541753429792,0.199977895882537,0.0302968743706295,0.0604440008351172,0.196728968022785,0.474197158025206,0.59454925917929,0.12967834546482,0.85801274240264,0.306548058603569,0.935091193033904,0.910624581392088,0.0202684010237062,0.407539404309655,0.932975793095817,0.0,0.0692133732933104,0.501797367508221,0.0952520064960137,0.0653060326382389,0.963829982828096,0.836711530961782,0.187805275250582,0.110887415546726,0.243858072200204,0.795522041087696,0.242585694383869,0.888822205467596,0.796631989934496,0.199446000949374,0.32565308850049,0.163666098265899,0.922986903308698,0.819993158539632,0.179749011451124,0.929659976306627,0.520033611152432,0.899877698035133,0.261665609546337,0.0199818637172962,0.181343353428444,0.597869385483656,0.0,0.0812571790726441,0.959298069583982,0.175054695992094,0.846751489514667,0.19278160195969,0.065911612432138,0.21892319535193,0.272397057479876,0.916300408012168,0.0,0.386349610116346,0.0,0.930253287061321,0.451177644759621,0.785530295895355,0.0,0.434582267238482,0.167345318499403,0.0,0.831368508689095,0.225798953729951,0.0754133514847023,0.898801763447588,0.0159345571604319,0.764898761216484,0.156723935502582,0.222935242861795,0.207156635300683,0.581782984018677,0.0226081187721466,0.0926343877908359,0.0141234034283715,0.908343406963802,0.916525427604974,0.905759550492949,0.0766382777270429,0.262798304037555,0.0,0.880152549900052,0.067551264208902,0.842866345767114,0.0843331964947994,0.0,0.0675461834709075,0.653971359824765,0.0,early
TCGA-BH-A0E0-01A,0.322615474443794,0.050524406771422,0.700077592973583,0.0402115468836791,0.0,0.774443904486682,0.621979081983708,0.0467177582594991,0.894028417317642,0.447103250797674,0.593902198009965,0.016973656511854,0.101217089837097,0.590465007150747,0.131476858170336,0.400573643876063,0.853012972195299,0.95450292436009,0.0,0.0,0.0,0.0,0.913246150504551,0.534969466159216,0.18523475539553,0.90199616834341,0.0,0.0291460081284654,0.270429876936588,0.259141705866512,0.0,0.896621210889451,0.872313241126741,0.437754956903225,0.0788735930589529,0.782225619216064,0.0,0.377792443354812,0.307406708956262,0.0,0.0,0.286640275276782,0.401067729184284,0.764470655153412,0.381486929988866,0.749024860863401,0.604487151663389,0.423435472516306,0.922491938071476,0.912749280633727,0.0252686793986606,0.827399263118576,0.86342376356157,0.884340334113873,0.627857286980953,0.906380499081746,0.0,0.541837010065534,0.627581930243507,0.0196275220599294,0.0,0.269575066202624,0.686190731411855,0.0,0.475357204945638,0.937751411343214,0.927838103997279,0.102548942772845,0.451022417109045,0.0,0.158076323802167,0.0,0.0,0.880558148725678,0.890700738799522,0.0,0.0,0.401248939392356,0.504491157970153,0.187385624840717,0.205109290874364,0.791577663229881,0.372140314306972,0.0186246038710831,0.421635741958682,0.0144920257609413,0.0,0.640949651004553,0.75797317501085,0.34868792558513,0.72648059943383,0.883334515961651,0.0,0.0359633507382419,0.542301943871893,0.160091032391629,0.0,0.0709168775590174,0.431825846526163,0.0,early
TCGA-AR-A24L-01A,0.673686843578953,0.0529078397865955,0.495446625094675,0.10084420628612,0.0,0.839070502614349,0.447196932680895,0.0643893876809724,0.947441368446561,0.860577486474051,0.878771184433354,0.212014865860929,0.16829252007818,0.0624822286732301,0.0564231015660009,0.444867566168165,0.839500292390701,0.0,0.158396120942282,0.0,0.0,0.815597493971409,0.0,0.143784288909247,0.137785618565921,0.903243270557079,0.0,0.197016514906539,0.492614783633603,0.367256988670851,0.0,0.886819643908573,0.769617102218934,0.128023301129971,0.0891207858006802,0.848985648203833,0.0,0.551943467313671,0.278913612322717,0.847666881061874,0.0,0.191097445580225,0.192151050149505,0.841577269964614,0.536390786168536,0.0,0.599805487904925,0.218914971350131,0.429307179119001,0.476119532381079,0.0203003273637267,0.48723309830843,0.83540084320577,0.0,0.397037741007173,0.865674823806705,0.0,0.341061174573263,0.6461064305196,0.0225623004949213,0.0,0.269879273770678,0.812875774777544,0.0,0.53850537374258,0.722598387080339,0.899281268694199,0.103293978911657,0.505148539178194,0.0,0.0652301173088243,0.230100331147114,0.0,0.75738663252171,0.221988421263761,0.0850974614095671,0.0,0.0333439610719967,0.428435319936515,0.102451587092323,0.577624097080722,0.229053942983098,0.774040817665707,0.0282519062388688,0.406925905768987,0.504900489243333,0.401154506860876,0.355869329866162,0.791161147589706,0.918209606522807,0.691846478195321,0.0,0.0,0.0398813917862279,0.807438496769365,0.144568011804716,0.0,0.351912152338496,0.736615768604791,0.0,early
TCGA-E2-A14U-01A,0.410047362231397,0.0637048443657021,0.531728449190229,0.0680500677766436,0.867794559485794,0.794894928743823,0.756182905450501,0.064353728041577,0.870252952130185,0.725123565410434,0.64837977410935,0.0177973491811424,0.149461074983439,0.0280735209097208,0.0638900728734367,0.298361834476446,0.888798069056481,0.72189610640601,0.103258034545782,0.921493883659691,0.738982765063589,0.40670380368122,0.946727113619426,0.0299038421538825,0.260806535250407,0.871362276478053,0.821121296654961,0.0682897783465915,0.537611290011562,0.167561953695457,0.150282500981038,0.955681572861142,0.791687719900029,0.142949676137991,0.112426942914191,0.79661054499856,0.815237395471951,0.479155830789287,0.89340290523621,0.807250454984362,0.0,0.307954984375411,0.319919526481241,0.704863739511051,0.576766188455171,0.701172551034019,0.801919670760675,0.533961169170985,0.753336452396001,0.501069984343144,0.0353456236330208,0.616329013285789,0.922009323267991,0.918242607600333,0.550530045843483,0.829118340098086,0.24853768897712,0.680174152075973,0.446549102385784,0.0270875381716185,0.647060677419657,0.304610567264603,0.899585464742666,0.0,0.715547047351916,0.898835869106156,0.495323972680025,0.166916844116046,0.46266321236655,0.872783228375068,0.0982770913821875,0.363206819450365,0.821094635037984,0.818318550136934,0.463954409954487,0.0964957306680653,0.0,0.0864378480967219,0.644136570906548,0.274928620979606,0.447830995596248,0.417950037248262,0.583585058341538,0.0249493995854592,0.253208319047733,0.281347341463833,0.478446419193961,0.478843639707632,0.738941516381364,0.646652592751881,0.590120506040481,0.951816805075043,0.867735766913585,0.118418512216847,0.784736068864301,0.0853385624410985,0.218183213160996,0.140482878451951,0.809049864383225,0.0,early
